locus_tag	logFC_M90T_37vs30	FDR_M90T_37vs30	logFC_enr37vs30	FDR_enr37vs30	gene_name	seq	description	type
EKN05_020175	-0.473245391568948	0.00159950212414374	NA	NA	glmS	CP037923.1	glutamine--fructose-6-phosphate transaminase (isomerizing)	CDS
EKN05_017415	-0.697613615486047	0.00159985126047672	0.275495794229903	0.0251107257630585	fxsA	CP037923.1	membrane protein FxsA	CDS
EKN05_024240	0.696896824346447	0.00162382244082701	0.767348473655109	4.11716090583807e-07	pWR501_0254	CP037924.1	IS630 family transposase	CDS
EKN05_023860	0.984897705336581	0.00163201217263689	1.09734489901698	2.44283933078615e-09	pWR501_0037	CP037924.1	IS1 family transposase	pseudo
EKN05_009265	0.568241650071364	0.00163201217263689	0.179921422578481	0.24356309950652	sitA	CP037923.1	iron/manganese ABC transporter substrate-binding protein SitA	CDS
EKN05_000800	0.951112390332728	0.00163201217263689	-1.85862388454673	4.04181036075295e-05	EKN05_000800	CP037923.1	energy-coupling factor ABC transporter ATP-binding protein	CDS
EKN05_001970	-0.624401522694781	0.00164453004167943	-0.395988481114448	0.0725976920432937	pcm	CP037923.1	protein-L-isoaspartate O-methyltransferase	CDS
EKN05_006690	0.664813280411845	0.00166809029657462	-3.68791036189286	0.00160298292123244	ruvA	CP037923.1	Holliday junction branch migration protein RuvA	CDS
EKN05_020215	-0.787241392752952	0.00169176203043305	-0.962060846741621	5.2918138886924e-05	rbsB	CP037923.1	ribose ABC transporter substrate-binding protein RbsB	pseudo
EKN05_013140	-0.441792161729421	0.00169176203043305	NA	NA	ubiF	CP037923.1	2-octaprenyl-3-methyl-6-methoxy-1	CDS
EKN05_003765	-0.512564821004489	0.00171599359922031	0.119657451654107	0.39125916568686	yfdC	CP037923.1	hypothetical protein	CDS
EKN05_017560	-0.475574867584814	0.00171599359922031	-0.759355956105382	1.08865518193961e-07	tamA	CP037923.1	autotransporter assembly complex protein TamA	CDS
EKN05_009160	0.486384547635426	0.00174944349479029	0.496109461370125	2.00837194994725e-05	prc	CP037923.1	carboxy terminal-processing peptidase	CDS
EKN05_023745	0.518298558508999	0.00174944349479029	0.201250858711898	0.074389204399751	pWR501_0062	CP037924.1	GNAT family N-acetyltransferase	CDS
EKN05_012215	2.28208059132753	0.00174944349479029	-0.365494283520223	0.0123988737149484	EKN05_012215	CP037923.1	hypothetical protein	CDS
EKN05_004215	-0.519328762090541	0.00175081016145035	1.32997173865062	3.77013984684313e-07	EKN05_004215	CP037923.1	4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase	CDS
EKN05_011500	-0.727754316258368	0.00178992036932464	-0.365918423770883	0.168991718427502	EKN05_011500	CP037923.1	DUF2057 family protein	CDS
EKN05_014150	-0.714595555478947	0.00179453110419172	-0.0958858828558875	0.438558028485381	allC	CP037923.1	allantoate amidohydrolase	CDS
EKN05_018385	0.626669101761536	0.00180586711922463	0.0411079051819907	0.641330199075835	dcuB	CP037923.1	anaerobic C4-dicarboxylate transporter	CDS
EKN05_012380	0.414990883023773	0.00181153777172682	-0.807642125901712	1.00971245189381e-05	ldtB	CP037923.1	L	CDS
EKN05_020340	0.482134349450604	0.00182114993019838	0.89184781642004	1.46027399946386e-09	gppA	CP037923.1	guanosine-5'-triphosphate	CDS
EKN05_023245	-0.847894812010237	0.00184075733295244	-0.343058172404646	0.0968788566307396	garR	CP037923.1	2-hydroxy-3-oxopropionate reductase	CDS
EKN05_004225	-0.800292152367904	0.00185478938426422	-0.0779942455666363	0.67661665908841	arnC	CP037923.1	undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase	CDS
EKN05_009740	0.816481626024821	0.00185504048354374	-0.585071349830433	0.00129984011299497	yciH	CP037923.1	stress response translation initiation inhibitor YciH	CDS
EKN05_018460	0.467218444187268	0.00187092501187781	-0.982948080455111	9.12163852405349e-06	pepE	CP037923.1	dipeptidase PepE	CDS
EKN05_020090	-0.527174074126817	0.00187505755998154	0.713086874200177	2.73882690505531e-08	ravA	CP037923.1	ATPase RavA	CDS
EKN05_005155	-0.701527133006789	0.00188000415628454	0.211790731434105	0.254112566657502	EKN05_005155	CP037923.1	hypothetical protein	CDS
EKN05_022220	0.953804646285724	0.0018813643578846	0.940114800331736	6.07744999228304e-08	argD	CP037923.1	aspartate aminotransferase family protein	CDS
EKN05_013255	-0.447592603609553	0.00190463944315571	-1.33096410590826	0.107935045186612	pgm	CP037923.1	alpha-D-glucose phosphate-specific phosphoglucomutase	CDS
EKN05_008915	1.20690390998996	0.00191595390622336	0.388773345383548	0.00473277826418918	EKN05_008915	CP037923.1	MFS transporter	pseudo
EKN05_020270	-0.43644964621631	0.00191595390622336	-1.73715638208958	7.92990087563764e-14	hdfR	CP037923.1	HTH-type transcriptional regulator HdfR	CDS
EKN05_000480	0.74855231202312	0.0019343468406577	-0.87203464885639	0.00183128750213926	hybE	CP037923.1	hydrogenase-2 assembly chaperone	CDS
EKN05_008040	0.785844822493889	0.00194082126386304	0.374650610433202	0.00561742835752781	EKN05_008040	CP037923.1	hypothetical protein	CDS
EKN05_017050	0.520535821668446	0.00200004319743742	0.473983729118215	3.76592642948221e-05	EKN05_017050	CP037923.1	SAM-dependent DNA methyltransferase	CDS
EKN05_001235	-0.400020712716008	0.0020017130109201	0.298782706799962	0.0445105072283324	recD	CP037923.1	exodeoxyribonuclease V subunit alpha	CDS
EKN05_020035	-0.834118311915069	0.00201336333465282	-0.419211429191268	6.15502231647493e-06	phoU	CP037923.1	phosphate signaling complex protein PhoU	CDS
EKN05_021370	1.0017554866768	0.00201694470810527	0.924595171725142	1.50721127380108e-05	hokA	CP037923.1	type I toxin-antitoxin system toxin HokA	CDS
EKN05_008245	-0.439582800522444	0.00203847898408513	-0.409664702072038	0.00818541897827285	lsrF	CP037923.1	3-hydroxy-5-phosphonooxypentane-2	CDS
EKN05_022920	-0.408677808258072	0.00203949114327713	NA	NA	lptC	CP037923.1	LPS export ABC transporter periplasmic protein LptC	CDS
EKN05_012250	-0.556911386199716	0.00204083343895341	-0.655790188273457	0.000944583774745354	ybjG	CP037923.1	undecaprenyl-diphosphate phosphatase	CDS
EKN05_013995	0.585424690080978	0.00204083343895341	0.418120190768784	0.00125768240765734	EKN05_013995	CP037923.1	efflux RND transporter periplasmic adaptor subunit	pseudo
EKN05_021595	-0.747489699819008	0.00204083343895341	0.154535075738682	0.0826409183474393	EKN05_021595	CP037923.1	DUF4049 domain-containing protein	CDS
EKN05_018855	1.18748962209957	0.00206573199483975	0.967714808560881	1.53983113975924e-05	EKN05_018855	CP037923.1	DUF1287 domain-containing protein	CDS
EKN05_004395	-0.528018573538455	0.00207484925107415	-0.457356512332194	0.00868621003655594	rcsB	CP037923.1	transcriptional regulator RcsB	CDS
EKN05_016435	0.512142125463242	0.0020762031927503	0.437508576625206	0.0432732464665477	rluA	CP037923.1	bifunctional tRNA pseudouridine(32) synthase/23S rRNA pseudouridine(746) synthase RluA	CDS
EKN05_009790	-0.735610097891636	0.00209940328296869	-1.6969216082677	2.75767692375644e-08	EKN05_009790	CP037923.1	YmiA family putative membrane protein	CDS
EKN05_006980	0.427590874526136	0.00209984660460317	0.422914889041013	3.84003670828236e-06	nifJ	CP037923.1	pyruvate:ferredoxin (flavodoxin) oxidoreductase	CDS
EKN05_011785	0.49666661291057	0.00213861119071075	NA	NA	lpxK	CP037923.1	tetraacyldisaccharide 4'-kinase	CDS
EKN05_015610	0.825871923980477	0.00214765465424972	-0.261736770347912	0.087037748650398	EKN05_015610	CP037923.1	lysozyme	CDS
EKN05_002785	-0.385056833328124	0.00217102540807754	-0.24407970051632	0.0272408060727592	purL	CP037923.1	phosphoribosylformylglycinamidine synthase	CDS
EKN05_016895	-0.751922141368854	0.00218558384202637	0.622149358720888	1.68284700594228e-08	bglJ	CP037923.1	DNA-binding transcriptional activator BglJ	CDS
EKN05_000415	-0.522925245408489	0.00219637562726419	-0.017965007398381	0.92832947373172	metC	CP037923.1	cystathionine beta-lyase	CDS
EKN05_008810	0.697272667313898	0.00219782924063784	0.434321484336284	0.192678552277789	EKN05_008810	CP037923.1	carboxymuconolactone decarboxylase family protein	CDS
EKN05_011990	0.618315470831585	0.00223817932607813	-0.133156713403702	0.662509287625735	aat	CP037923.1	leucyl/phenylalanyl-tRNA--protein transferase	CDS
EKN05_021185	-0.689793921641059	0.00223957159413052	0.370204736943862	0.0110287228371441	bcsC	CP037923.1	cellulose biosynthesis protein BcsC	pseudo
EKN05_018490	-0.760521705021604	0.00224079356664857	0.403893560245339	0.00333893085232258	aceA	CP037923.1	isocitrate lyase	CDS
EKN05_017025	-1.09090983863243	0.00225189272707412	0.134746058131321	0.755800158063591	EKN05_017025	CP037923.1	YbdD/YjiX family protein	CDS
EKN05_006390	0.394584455834355	0.00227350954955974	NA	NA	argS	CP037923.1	arginine--tRNA ligase	CDS
EKN05_013350	0.481750220670413	0.00231008382033822	0.261273266882183	0.00549173061884231	dtpD	CP037923.1	dipeptide permease DtpD	CDS
EKN05_009950	-0.445573575930646	0.00231008382033822	0.52262430422841	0.00027699936669687	oppD	CP037923.1	murein tripeptide/oligopeptide ABC transporter ATP binding protein OppD	CDS
EKN05_005865	0.561708963026404	0.00234588344424751	0.000192251900607714	1	yedV	CP037923.1	heavy metal sensor histidine kinase	CDS
EKN05_001875	0.424898453002966	0.00235215263309037	0.994305754640338	1.92109028015344e-11	flhA	CP037923.1	formate hydrogenlyase transcriptional activator FlhA	CDS
EKN05_015340	-0.972563932710275	0.00237378872911442	0.112099505553675	0.530031877736041	EKN05_015340	CP037923.1	DUF551 domain-containing protein	CDS
EKN05_013355	-0.88244302073874	0.00237836256225809	0.720422011226868	1.205130218332e-05	ybgI	CP037923.1	Nif3-like dinuclear metal center hexameric protein	CDS
EKN05_017775	-0.536290542000758	0.00239160973557905	0.321965304691603	0.000288303838464035	EKN05_017775	CP037923.1	DUF4102 domain-containing protein	pseudo
EKN05_022645	-0.512797850660606	0.00241833585623837	0.328212221624567	0.146567931285668	prmA	CP037923.1	50S ribosomal protein L11 methyltransferase	CDS
EKN05_023025	-0.453525705989849	0.00242000141399147	0.852055428441114	0.0283034693066399	ftsH	CP037923.1	ATP-dependent zinc metalloprotease FtsH	CDS
EKN05_007930	-0.428899670686866	0.00242800159803849	0.620480462391514	1.51800649326581e-08	hdhA	CP037923.1	7-alpha-hydroxysteroid dehydrogenase	CDS
EKN05_010100	0.962202711526145	0.00244103073768561	NA	NA	EKN05_010100	CP037923.1	small toxic polypeptide LdrA/LdrC	CDS
EKN05_002635	0.367718918321754	0.00244456601591147	-0.867355257107278	0.387410961923896	lepA	CP037923.1	elongation factor 4	CDS
EKN05_021340	-0.474556943404617	0.00244456601591147	-0.475445418357246	0.000426465879562946	bisC	CP037923.1	molybdopterin guanine dinucleotide-containing S/N-oxide reductase	CDS
EKN05_007730	0.556786111806824	0.0024583569796572	1.78978155396789	3.43562725912046e-06	tnpA	CP037923.1	IS200/IS605 family transposase	CDS
EKN05_003040	0.777862357558234	0.0024583569796572	-0.162991265843315	0.260592160576348	EKN05_003040	CP037923.1	hypothetical protein	CDS
EKN05_015270	0.598132416103477	0.0024601159655539	-0.512181375340426	0.00657866398335623	EKN05_015270	CP037923.1	hypothetical protein	CDS
EKN05_000595	-0.834510022268615	0.0024601159655539	1.02680997030517	0.000240074219508483	EKN05_000595	CP037923.1	oxidative damage protection protein	CDS
EKN05_007430	0.55712577445122	0.00246327478500263	0.740391506846658	9.61195307789981e-11	EKN05_007430	CP037923.1	insulinase family protein	pseudo
EKN05_013375	0.477081369199321	0.00246978107285504	0.612948917715468	0.00122145952155454	nei	CP037923.1	endonuclease VIII	CDS
EKN05_012760	1.04833162862864	0.00249700893244313	0.825073462626744	0.000293587955954418	EKN05_012760	CP037923.1	type I toxin-antitoxin system Hok family toxin	CDS
EKN05_023850	-0.868887411070004	0.00249753368673029	0.115355063270047	0.045519917119995	parA	CP037924.1	ParA family protein	CDS
EKN05_005090	0.720422685823504	0.00250769252403499	0.92203578607823	4.31280688302882e-08	EKN05_005090	CP037923.1	sugar kinase	CDS
EKN05_002990	-0.522197813722439	0.00252595384418595	-0.879255574015711	0.0289073668160159	rodZ	CP037923.1	cytoskeleton protein RodZ	CDS
EKN05_019645	-0.543072337212182	0.00252595384418595	-2.35852083883566	1.57945648878042e-05	imm	CP037923.1	MFS transporter	CDS
EKN05_018950	0.474408056906468	0.0025554380316822	0.303374757213968	0.059401770782075	glpX	CP037923.1	class II fructose-bisphosphatase	CDS
EKN05_002705	0.647271095606201	0.00257078948116795	-0.825293148165197	0.000673026178531896	EKN05_002705	CP037923.1	phage tail protein	pseudo
EKN05_006180	0.400133438112617	0.0025741916462665	-1.18681577439916	0.0604287692324684	pgsA	CP037923.1	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	CDS
EKN05_006065	0.760264022311055	0.00258090667100402	0.36425353076099	9.48134068359171e-05	tnpA	CP037923.1	IS200/IS605 family transposase	pseudo
EKN05_022000	0.351685272096079	0.00261272925561319	-0.177052081850602	0.193378357836364	pckA	CP037923.1	phosphoenolpyruvate carboxykinase (ATP)	CDS
EKN05_014010	0.639319511050707	0.00261761076252604	-1.26362533826177	0.0010761340534597	cusR	CP037923.1	copper response regulator transcription factor CusR	CDS
EKN05_012695	1.01767233900544	0.00261761076252604	NA	NA	EKN05_012695	CP037923.1	IS3-like element IS2 family transposase	CDS
EKN05_017520	-0.782464703634134	0.00264568034976488	0.314139269183079	0.441825604176238	EKN05_017520	CP037923.1	transcriptional regulator	CDS
EKN05_017665	-0.468087897696156	0.00265460882491317	0.411653392487387	0.0335062031734401	EKN05_017665	CP037923.1	2-iminobutanoate/2-iminopropanoate deaminase	CDS
EKN05_010900	-0.665192286568626	0.00266360587888731	-0.810258302541607	0.000768723424575414	grxB	CP037923.1	glutaredoxin 2	CDS
EKN05_015700	-0.499009670594837	0.00267630214041558	0.144241535116471	0.365611729007138	EKN05_015700	CP037923.1	endonuclease/exonuclease/phosphatase family protein	CDS
EKN05_004980	0.7360201159052	0.00267854471354952	0.282660783754884	0.251057401548966	EKN05_004980	CP037923.1	DUF1307 domain-containing protein	CDS
EKN05_002440	0.356497921841789	0.0027019806630017	0.410909017748883	4.90851136871132e-09	barA	CP037923.1	two-component sensor histidine kinase BarA	CDS
EKN05_009895	0.661876545605471	0.00270654853635353	0.446747295721577	1.88392095259319e-05	EKN05_009895	CP037923.1	UPF0259 family protein	CDS
EKN05_023105	0.658050807360679	0.00270916908080838	NA	NA	yrbN	CP037923.1	protein YrbN	CDS
EKN05_021730	-0.408257273417274	0.00271276176127503	-0.125172478253823	0.454358570208704	livJ	CP037923.1	branched-chain amino acid ABC transporter substrate-binding protein	CDS
EKN05_022845	-1.04525910123027	0.00271755799425993	-0.667812892202628	0.0183897117701657	EKN05_022845	CP037923.1	DUF1016 family protein	CDS
EKN05_018015	-0.554346627245163	0.0027284813132493	-0.961975454782478	2.41022606057329e-07	malF	CP037923.1	maltose ABC transporter permease MalF	CDS
EKN05_015585	0.572643718311656	0.00275835911395532	-0.199161474381799	0.388845976054496	EKN05_015585	CP037923.1	hypothetical protein	CDS
EKN05_014210	-0.541604114068579	0.00277699748864559	-0.587895894157025	0.00350555742151542	ybbO	CP037923.1	NADP(+)-dependent aldehyde reductase	CDS
EKN05_021620	-0.610735535667903	0.00281185930304499	-0.484503069542706	0.00122391970724136	EKN05_021620	CP037923.1	type II toxin-antitoxin system HicB family antitoxin	CDS
EKN05_000365	-0.486293413141429	0.00283392334275476	NA	NA	plsC	CP037923.1	1-acylglycerol-3-phosphate O-acyltransferase	CDS
EKN05_017735	-0.416271268191779	0.00284200151039952	0.890569616089928	0.0375472656093457	valS	CP037923.1	valine--tRNA ligase	CDS
EKN05_017270	1.11470815357779	0.00284312924669863	-0.955207993521805	0.0422817389962515	EKN05_017270	CP037923.1	hypothetical protein	CDS
EKN05_002800	0.605469885559035	0.00284332590280995	0.0644543993030514	0.703044938427777	glrR	CP037923.1	two-component system response regulator GlrR	CDS
EKN05_006410	0.991238301097009	0.00284775108629783	-0.948560295632184	1.81850603925595e-07	EKN05_006410	CP037923.1	twin-arginine translocation signal domain-containing protein	pseudo
EKN05_022650	-0.555065711364281	0.00284914499891996	-0.0564469028268879	0.708149177284268	panF	CP037923.1	sodium/pantothenate symporter	CDS
EKN05_016925	0.57393636233191	0.00285214585757816	-0.864043041989818	0.0963672107661324	dnaC	CP037923.1	DNA replication protein DnaC	CDS
EKN05_021830	0.610006273561682	0.0028552490837472	-1.22959325517955	0.000486180837917675	yhgN	CP037923.1	NAAT family transporter YhgN	CDS
EKN05_021835	-0.493542032619539	0.00285981055808706	NA	NA	asd	CP037923.1	aspartate-semialdehyde dehydrogenase	CDS
EKN05_007195	0.726930954601002	0.00287139872458923	0.550395097093153	0.00035970852016961	tnpA	CP037923.1	IS200/IS605 family transposase	pseudo
EKN05_021720	-0.610456908047556	0.00288196799536258	NA	NA	ftsX	CP037923.1	cell division protein FtsX	CDS
EKN05_016005	-0.437763661758557	0.00289507530605268	0.0706784051960842	0.770652776847529	mrcB	CP037923.1	bifunctional glycosyl transferase/transpeptidase	CDS
EKN05_012610	-0.783311642808382	0.00292343246097579	-0.73488348012763	0.000262617507728825	bioF	CP037923.1	8-amino-7-oxononanoate synthase	pseudo
EKN05_002960	-0.625811886711271	0.0029312780256746	-0.50504668880698	0.00320117704998476	sseB	CP037923.1	enhanced serine sensitivity protein SseB	CDS
EKN05_008620	-0.54696065892578	0.00293415054071204	NA	NA	infC	CP037923.1	translation initiation factor IF-3	CDS
EKN05_010450	-0.570783485061022	0.00294274360567536	0.856269507744978	8.06035106237919e-10	phoP	CP037923.1	two-component system response regulator PhoP	CDS
EKN05_019460	-1.3496983191416	0.00295261348042109	-0.602867794325655	2.89381686436231e-05	radC	CP037923.1	JAB domain-containing protein	CDS
EKN05_006270	0.635567837601029	0.00296722624015202	0.512429866214348	0.0140574893163816	flhD	CP037923.1	flagellar transcriptional regulator FlhD	pseudo
EKN05_002890	-0.50035225672669	0.00296852188483267	0.0949562329269935	0.588886260868678	hcaT	CP037923.1	3-phenylpropionate MFS transporter	CDS
EKN05_021510	0.553700420209245	0.00297463950627635	-2.58156464718064	0.0219427953980335	pitA	CP037923.1	inorganic phosphate transporter PitA	CDS
EKN05_021655	0.360677335916819	0.00303261780283024	0.106609310524974	0.564182226953639	acpT	CP037923.1	4'-phosphopantetheinyl transferase AcpT	CDS
EKN05_001225	-0.47474792753241	0.00304081425939394	0.136805698483575	0.113291655747561	ptr	CP037923.1	pitrilysin	CDS
EKN05_009030	0.5208433169523	0.00306431461893147	-1.00979720617881	0.000989827968640247	yeaY	CP037923.1	Slp family lipoprotein YeaY	CDS
EKN05_008985	0.509378563184141	0.00311144127548855	-0.434439087785962	0.045852521522436	EKN05_008985	CP037923.1	aldo/keto reductase	CDS
EKN05_016485	-1.14594209531121	0.00311144127548855	0.729618712102992	7.63864228046959e-05	kefF	CP037923.1	glutathione-regulated potassium-efflux system oxidoreductase KefF	CDS
