locus_tag,com_id,description,type,length,n_TIS,n_nz,log2CPM,log2FC,z,FDR
EKN05_004170,menD,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase,CDS,1672,15,7,9.67840087346884,-1.51503177023914,-2.6241995148325,0.148257886280061
EKN05_004175,menH,2-succinyl-6-hydroxy-2,CDS,760,9,6,6.35160388925183,0.452352701985612,0.796417527539119,1.00490826641211
EKN05_004180,menB,1,CDS,859,10,8,2.88989485977397,-0.502992740615855,-1.10261740910789,0.715069834057864
EKN05_004185,menC,o-succinylbenzoate synthase,CDS,964,9,7,8.26968388626953,-0.421630511089881,-0.741227404763977,0.795347357364426
EKN05_004190,menE,o-succinylbenzoate--CoA ligase,CDS,1357,11,5,10.3312715903789,0.881550869912476,1.15946993779632,0.969831124681847
EKN05_004200,arnF,4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF,CDS,388,7,5,9.93197599619331,-0.127607097714149,-0.185958813226974,0.874418632984784
EKN05_004205,arnE,4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE,CDS,337,5,4,8.78905069507093,0.00553787147615458,0.00675174832845834,0.901859172143456
EKN05_004210,arnT,lipid IV(A) 4-amino-4-deoxy-L-arabinosyltransferase,CDS,1654,25,17,10.1776197834667,-0.373965309633951,-0.885054754794941,0.76057132537394
EKN05_004215,EKN05_004215,4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase,CDS,892,9,3,10.9332739775748,1.14890173737225,0.998164421500145,0.975934412520556
EKN05_004220,arnA,bifunctional UDP-4-amino-4-deoxy-L-arabinose formyltransferase/UDP-glucuronic acid oxidase ArnA,CDS,1984,39,22,9.76978654962608,-0.328681997690528,-0.901098234308189,0.755126309068031
EKN05_004225,arnC,undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase,CDS,970,29,18,6.97652018378545,-0.339779929292567,-0.817212990759557,0.78630954086163
EKN05_004230,arnB,UDP-4-amino-4-deoxy-L-arabinose aminotransferase,CDS,1141,34,18,9.90793168637548,-0.107047322821193,-0.278852069253949,0.875882767462582
EKN05_004235,ais,histidine phosphatase family protein,CDS,604,57,27,9.75617196290551,0.424420683298961,1.46330589980475,0.896047113669115
EKN05_004240,nudI,nucleoside triphosphatase NudI,CDS,427,30,23,9.17703838652867,-0.550999139448956,-1.69605194088707,0.4896332137785
EKN05_004245,EKN05_004245,hypothetical protein,CDS,544,13,5,10.0947222588727,0.392848023676626,0.478459813194193,0.952132472952132
EKN05_004250,cinA,nicotinamide mononucleotide deamidase-related protein YfaY,pseudo,1204,14,9,6.72574009840505,0.055793561720555,0.109151130825957,0.898967659953514
EKN05_004260,EKN05_004260,ISNCY family transposase,CDS,952,12,7,8.58139700455588,-0.83256199575653,-1.3624486165569,0.625200400037276
EKN05_004265,glpC,anaerobic glycerol-3-phosphate dehydrogenase subunit C,CDS,1192,14,6,11.2474475599748,-0.155500884982217,-0.187817342145987,0.875114980694219
EKN05_004270,glpB,glycerol-3-phosphate dehydrogenase subunit GlpB,CDS,1261,9,7,9.92001421072692,-0.926858707671594,-1.39290012068009,0.616214433277589
EKN05_004275,glpA,anaerobic glycerol-3-phosphate dehydrogenase subunit A,CDS,1630,17,10,8.39610859967472,-0.542200863742095,-1.21989230124643,0.678245067724481
EKN05_004280,glpT,glycerol-3-phosphate transporter,CDS,1360,17,9,9.41362697335719,-0.386537675567778,-0.731044413934311,0.79798662862545
EKN05_004285,glpQ,glycerophosphodiester phosphodiesterase,CDS,1078,40,23,7.57279658006326,0.194525785838263,0.750037724931056,0.997185279831923
EKN05_004295,inaA,lipopolysaccharide kinase InaA,CDS,652,9,6,10.6152197883691,0.705679130952907,0.920652120309032,0.996879713528933
EKN05_004300,yfaE,ferredoxin-like diferric-tyrosyl radical cofactor maintenance protein YfaE,CDS,256,6,1,9.38157938897886,-0.62481535256356,-0.288368012978705,0.874404444378801
EKN05_004315,EKN05_004315,hypothetical protein,pseudo,181,7,4,6.1303122908797,-0.412842334248306,-0.47973469577502,0.848126324070427
EKN05_004325,EKN05_004325,AidA family protein,CDS,1663,54,35,9.79988471423898,0.0582591275454342,0.212127663268139,0.913766585415556
EKN05_004330,yfaL,AIDA-I family autotransporter YfaL,CDS,1936,23,16,9.27720055575867,-0.765461528057264,-2.16542996155531,0.312455870852122
EKN05_004345,EKN05_004345,DUF2138 domain-containing protein,pseudo,1690,9,5,9.90709860098591,-0.400184127959547,-0.56888483505576,0.839157708582217
EKN05_004350,EKN05_004350,DUF1175 domain-containing protein,CDS,625,3,2,9.53020124358739,-0.61851798871008,-0.464727640887566,0.850246894693146
EKN05_004355,EKN05_004355,alpha-2-macroglobulin family protein,pseudo,2131,26,12,10.3843794563293,-0.263304107870083,-0.536870732552853,0.840621437841332
EKN05_004365,EKN05_004365,hypothetical protein,CDS,1342,19,9,8.5332012991237,-0.356532504107369,-0.708876762488714,0.797360878253523
EKN05_004370,EKN05_004370,hypothetical protein,CDS,184,3,3,9.85828297667647,-0.120374290396157,-0.138768744936148,0.883765285076069
EKN05_004375,EKN05_004375,alpha-2-macroglobulin,pseudo,561,8,3,9.74047971842911,-0.290743446200271,-0.271107117314043,0.872994381523128
EKN05_004380,EKN05_004380,DUF2300 domain-containing protein,CDS,1651,17,10,10.646609029848,0.106065280306859,0.20017600526231,0.914960438986472
EKN05_004385,EKN05_004385,DUF2135 domain-containing protein,CDS,778,14,6,10.7405655640684,0.14149989028415,0.243057694878498,0.926336341076959
EKN05_004390,rcsC,two-component system sensor histidine kinase RcsC,CDS,2851,34,21,10.3964003690563,-0.411773297223008,-1.38008635735496,0.621793516908899
EKN05_004395,rcsB,transcriptional regulator RcsB,CDS,652,7,7,10.3962875351224,-0.0887356996104533,-0.162927633537538,0.876307949004181
EKN05_004400,rcsD,phosphotransferase RcsD,CDS,2674,41,24,10.148741880726,-0.0201198250402375,-0.0607035556924755,0.888040005584945
EKN05_004405,ompC,porin OmpC,CDS,1123,22,2,6.18819342535203,-0.566112812697309,-0.382916234920431,0.856182245092095
EKN05_004410,apbE,FAD:protein FMN transferase ApbE,CDS,1057,3,2,9.1816927357009,-1.03999557412563,-0.81859860777282,0.786264750469519
EKN05_004415,ada,bifunctional DNA-binding transcriptional regulator/O6-methylguanine-DNA methyltransferase Ada,CDS,1066,9,6,9.36166942619802,0.0964803751289536,0.143062247991675,0.904659065666683
EKN05_004420,alkB,DNA oxidative demethylase AlkB,CDS,652,10,4,8.08283794903818,0.596873956359143,0.581345972826092,0.982574763081931
EKN05_004425,yojI,microcin J25 efflux ABC transporter YojI,CDS,1645,16,9,8.73118472856934,-0.322984073626537,-0.697900210866487,0.800938599357742
EKN05_004430,EKN05_004430,malate:quinone oxidoreductase,pseudo,361,6,5,10.3240791355861,-0.372697180693009,-0.564424675826753,0.839397002166569
EKN05_004435,EKN05_004435,malate:quinone oxidoreductase,CDS,1033,9,8,9.98498212116337,-1.52500079297168,-2.63785456776893,0.148611160245546
EKN05_004440,eco,ecotin,CDS,490,3,2,9.77771123080391,0.136487462768837,0.102849094832355,0.898573481570757
EKN05_004445,napF,ferredoxin-type protein NapF,CDS,496,8,7,10.2068467514374,-0.293132549187983,-0.450491816864,0.852766898533132
EKN05_004455,napA,periplasmic nitrate reductase subunit alpha,CDS,2488,19,14,8.95050303922483,-0.205062509069396,-0.401989141671804,0.852704799394315
EKN05_004460,napG,ferredoxin-type protein NapG,CDS,697,4,3,9.23066012162056,-1.21754372472271,-1.27334061670758,0.663921124408311
EKN05_004470,napB,nitrate reductase cytochrome c-type subunit,CDS,451,6,4,9.13386748719476,-0.53510064009836,-0.666672253189791,0.81385060320341
EKN05_004480,ccmA,cytochrome c biogenesis heme-transporting ATPase CcmA,CDS,619,4,2,10.1908058654734,0.954076592313005,0.732831125207445,0.993848206369728
EKN05_004485,ccmB,heme exporter protein CcmB,CDS,664,7,5,9.33306337598296,-1.8712043219338,-2.45619089443734,0.197009141677401
EKN05_004490,ccmC,heme exporter protein CcmC,CDS,739,10,7,10.3173002342063,0.392690048569649,0.670478858276193,0.988105965066102
EKN05_004500,ccmE,cytochrome c maturation protein CcmE,CDS,481,8,6,4.35794137673003,-0.9648766073891,-1.38767988259008,0.615393529205843
EKN05_004505,ccmF,heme lyase CcmF/NrfE family subunit,CDS,1945,11,9,10.4951181102633,-0.156960171016076,-0.248516300600729,0.867423967929276
EKN05_004510,dsbE,thiol:disulfide interchange protein DsbE,CDS,559,6,5,8.38877328677579,-0.676336877863787,-0.789521270528613,0.790320901202768
EKN05_004515,ccmH,cytochrome c-type biogenesis protein CcmH,CDS,1054,13,11,5.33783526962527,-1.09690412270853,-2.34299536380741,0.231864587294524
EKN05_004520,narP,nitrate/nitrite response regulator protein NarP,CDS,649,9,3,10.138923862134,-1.09944038059042,-1.2022955859114,0.685538256823168
EKN05_004525,yejO,autotransporter outer membrane beta-barrel domain-containing protein,CDS,2593,107,61,10.0219860205589,0.264071621631836,1.44067351440649,0.913921907841504
EKN05_004535,pbgA,cardiolipin transport protein PbgA,CDS,1762,18,0,-0.553414015614847,-16.9523880779658,-6.2463611851212,2.68932549565491e-08
EKN05_004545,yejK,nucleoid-associated protein YejK,CDS,1009,17,9,9.93485029654729,-0.343623990229015,-0.638717715584069,0.817806633969342
EKN05_004555,yejH,DEAD/DEAH box helicase,pseudo,1761,10,6,9.6981839056695,-0.293447778054417,-0.422187650487925,0.852408096150115
EKN05_004560,rsuA,16S rRNA pseudouridine(516) synthase RsuA,CDS,697,14,6,7.91465177846303,0.0108542964770081,0.0185117949265129,0.900714566837087
EKN05_004565,bcr,multidrug efflux MFS transporter Bcr,CDS,1192,16,12,10.638140605266,0.385630941734579,0.858007178545585,0.992961224737762
EKN05_004570,EKN05_004570,hypothetical protein,CDS,346,8,6,10.4573107865798,-0.313356969618685,-0.450825350386288,0.852996963464572
EKN05_004575,yejF,microcin C ABC transporter ATP-binding protein YejF,CDS,1591,11,7,10.4822278937107,-0.0675153146582737,-0.135919055898143,0.884287409874604
EKN05_004580,yejE,ABC transporter permease,CDS,1027,9,6,7.12602149478859,0.11519342823482,0.169350084820686,0.906447977670678
EKN05_004585,yejB,microcin C ABC transporter permease YejB,CDS,1096,10,4,8.36687780483923,-2.46617897027162,-3.07131702939132,0.0538948547509467
EKN05_004590,EKN05_004590,ABC transporter substrate-binding protein,CDS,1816,31,19,8.44589369332763,0.549230395328826,1.19420447135863,0.982047525165143
EKN05_004595,EKN05_004595,cyclic di-GMP phosphodiesterase,CDS,1558,30,18,9.65887257210425,-0.350628274652531,-0.902681155249566,0.755672360552818
EKN05_004600,mepS,bifunctional murein DD-endopeptidase/murein LD-carboxypeptidase,CDS,568,20,9,10.4823624556448,0.402796848678596,0.599038774187495,0.987796769503696
EKN05_004605,lpxT,Kdo(2)-lipid A phosphotransferase,CDS,715,32,19,8.84772407282139,-0.329559156275389,-0.90504330452046,0.755370642188943
EKN05_004610,EKN05_004610,GTP-binding protein,CDS,988,17,12,10.6045552843978,-0.758062666540065,-1.59123439140914,0.53390893083383
EKN05_004615,yeiQ,mannitol dehydrogenase family protein,CDS,1468,27,14,10.0231081689345,-0.163354916784816,-0.33132976248417,0.86171929714811
EKN05_004620,yeiP,elongation factor P-like protein YeiP,CDS,574,12,8,10.2154227770071,0.482880850398343,0.747396157037532,0.994116329389719
EKN05_004625,EKN05_004625,YkgJ family cysteine cluster protein,CDS,256,3,1,2.94106837868367,0.200970304585915,0.0970006386699378,0.895871939116112
EKN05_004635,setB,sugar efflux transporter SetB,CDS,1180,7,5,8.69868042838881,0.161674898409701,0.215529204792608,0.914626429965563
EKN05_004640,fruB,fused PTS fructose transporter subunit IIA/HPr protein,CDS,1132,3,2,8.86764871401269,-4.97795431731053,-3.94515883287823,0.00326707921054227
EKN05_004645,fruK,1-phosphofructokinase,CDS,940,5,0,2.7998129902294,-5.03551063596679,-0.606540315448227,0.826891090951279
EKN05_004650,fruA,PTS fructose transporter subunit IIBC,CDS,1693,25,17,9.73121734827894,0.0419595589734708,0.109545757298919,0.899324689768468
EKN05_004655,EKN05_004655,pseudouridine kinase,CDS,943,51,32,9.40107253534541,0.864242136159411,3.11256290312388,0.0465810871158117
EKN05_004660,EKN05_004660,pseudouridine-5'-phosphate glycosidase,CDS,940,21,11,9.41206694904131,-0.21586108145045,-0.468573489352079,0.849899278453955
EKN05_004665,yeiM,NupC/NupG family nucleoside CNT transporter,CDS,1252,18,9,7.70660665802259,0.331617160751217,0.567875910447322,0.969202691524087
EKN05_004670,yeiL,transcriptional regulator YeiL,CDS,700,46,26,9.89004526086825,0.670825782807591,2.17599161603729,0.374684207726015
EKN05_004675,rihB,ribosylpyrimidine nucleosidase,CDS,943,29,18,8.43955110072452,0.113232517135244,0.283006146222749,0.936193498905491
EKN05_004680,yeiJ,NupC/NupG family nucleoside CNT transporter,CDS,1252,15,8,9.58876107047125,-0.934833204510108,-1.58374844518747,0.536998375852222
EKN05_004685,EKN05_004685,sugar kinase,CDS,1090,10,7,10.2104442543912,0.112079154584805,0.162801497659136,0.905433696738629
EKN05_004690,nfo,deoxyribonuclease IV,CDS,859,6,2,10.3873646854678,-0.177468081022313,-0.127290361322391,0.883782414835485
EKN05_004695,EKN05_004695,YeiH family protein,CDS,1051,16,11,8.60720411742836,-0.0271109088041293,-0.0518450250472954,0.888955691897644
EKN05_004700,yeiE,LysR family transcriptional regulator,CDS,883,3,1,9.64128769859176,-1.95246412011187,-1.01747371107702,0.739262132982334
EKN05_004705,lysP,lysine-specific permease,CDS,1471,22,10,9.70875113021697,-0.429104392749206,-0.800855606543487,0.788103730450183
EKN05_004710,cirA,catecholate siderophore receptor CirA,CDS,1993,18,12,9.15562385695882,-0.0383443816052592,-0.0951045810133329,0.879329464029815
EKN05_004715,yeiG,S-formylglutathione hydrolase YeiG,CDS,838,13,7,9.68562705548819,0.433935257093623,0.572937690486599,0.975830415089248
EKN05_004725,EKN05_004725,DUF418 family protein,CDS,1078,18,10,10.051555449317,0.378152731990131,0.741569549877211,0.996907287917208
EKN05_004730,galS,HTH-type transcriptional regulator GalS,CDS,1042,16,7,3.70276706175333,-0.967189247539645,-1.79350330267326,0.45246352187032
EKN05_004735,mglB,galactose/glucose ABC transporter substrate-binding protein MglB,CDS,1000,28,17,9.63777161592587,0.424748175073242,1.14749355102926,0.960754690766245
EKN05_004740,mglA,galactose/methyl galactoside ABC transporter ATP-binding protein MglA,CDS,1522,111,67,6.63181523410318,0.00523833913176525,0.0311599883319861,0.902023244223587
EKN05_004745,mglC,galactoside ABC transporter permease,CDS,1012,29,14,7.84956884611223,0.346768344070633,0.751585687250679,0.998435932153696
EKN05_004750,preA,NAD-dependent dihydropyrimidine dehydrogenase subunit PreA,pseudo,1215,24,16,10.1436267664617,-0.0694724026159917,-0.189766912351576,0.874421594001313
EKN05_004755,EKN05_004755,NAD(P)-dependent oxidoreductase,CDS,1240,39,26,10.6033419418586,-0.487711714742759,-1.54267206915452,0.554558558656306
EKN05_004760,EKN05_004760,DUF2542 family protein,CDS,241,8,5,9.93854959397218,0.849036851775962,1.02544937296304,0.969419486592441
EKN05_004765,sanA,outer membrane permeability protein SanA,CDS,721,84,42,9.90890133046761,-0.475894599662838,-2.04450918378316,0.359597684425638
EKN05_004770,cdd,cytidine deaminase,CDS,886,12,6,10.6469314139134,-0.187473892478398,-0.286126464402286,0.874414291343938
EKN05_004775,EKN05_004775,CidB/LrgB family autolysis modulator,CDS,697,13,7,8.65686882529223,-0.725476513651506,-1.12221454738296,0.712101175332191
EKN05_004780,EKN05_004780,hypothetical protein,CDS,400,7,3,9.14785682115196,-0.966471506756803,-0.802626150606421,0.789786059117505
EKN05_004785,dusC,tRNA dihydrouridine(16) synthase DusC,CDS,949,25,14,7.25280089677886,-0.517682261522187,-1.27535711084523,0.662642231734704
EKN05_004790,EKN05_004790,protein YohP,CDS,85,5,4,10.360152616791,-0.868588254970089,-0.925656959258911,0.75120204729823
EKN05_004795,mdtQ,multidrug resistance outer membrane protein MdtQ,CDS,1528,21,12,11.1701928827978,-0.0461864390390192,-0.107533251317668,0.883901466203931
EKN05_004800,EKN05_004800,SDR family oxidoreductase,pseudo,769,7,2,9.73141573912305,-0.0978693297795694,-0.0762257872160911,0.884569252636335
EKN05_004805,EKN05_004805,DedA family protein,CDS,580,12,9,8.43689706102948,-0.446611497070394,-0.996417385254148,0.745195749544778
EKN05_004810,EKN05_004810,YIP1 family protein,CDS,589,8,5,11.4645732645382,-0.121109559923746,-0.187060127263544,0.874847077810932
EKN05_004815,pbpG,D-alanyl-D-alanine endopeptidase,CDS,934,15,8,9.44567713889249,-0.285974617742613,-0.457651094777229,0.854758793561948
EKN05_004820,dld,D-lactate dehydrogenase,CDS,1717,26,14,6.50509059574919,0.313297097774488,0.736026978886418,0.99770759291716
EKN05_004825,bglX,beta-glucosidase BglX,CDS,2299,35,19,7.36755114220924,-0.274935836637251,-0.662546230960311,0.814899138000199
EKN05_004830,osmF,glycine betaine ABC transporter substrate-binding protein OsmF,CDS,919,9,6,9.33760219058552,-0.362779373634418,-0.519730129699383,0.842331799042576
EKN05_004835,yehY,glycine betaine ABC transporter permease YehY,CDS,1159,17,6,10.1759338970352,0.100014545170619,0.152919613093348,0.905747736134779
EKN05_004840,yehX,glycine betaine ABC transporter ATP binding protein YehX,CDS,928,4,3,8.71434179944815,-0.170650625606592,-0.177532630070761,0.875502503579191
EKN05_004845,yehW,glycine betaine ABC transporter permease YehW,CDS,733,10,6,8.43778242219241,-0.469318074318946,-0.819615952400881,0.788825407203971
EKN05_004855,EKN05_004855,MerR family transcriptional regulator,pseudo,503,6,4,9.67644477105861,0.254576524220226,0.257618553560926,0.930253607672022
EKN05_004870,EKN05_004870,site-specific integrase,CDS,799,47,25,9.13404810171032,-0.222473674170364,-0.646650061597232,0.815358377647633
EKN05_004880,EKN05_004880,hypothetical protein,CDS,187,3,3,10.6537807237594,-1.43283999106465,-1.45482612807422,0.585269662759864
EKN05_004885,EKN05_004885,hypothetical protein,pseudo,271,3,0,3.28383703604007,-1.31035806748326,-0.166963640724159,0.874829842742866
EKN05_004890,EKN05_004890,hypothetical protein,CDS,1060,19,14,9.29885582187128,-0.440938098822098,-0.946706525747886,0.750763373458955
EKN05_004900,EKN05_004900,fimbrial protein,CDS,406,3,2,6.55597520687756,0.654552182746364,0.345876757580003,0.937211753432799
EKN05_004910,EKN05_004910,hypothetical protein,CDS,415,6,0,-0.728494413918265,-14.0858468068971,-1.60392275545034,0.52778375546024
EKN05_004915,EKN05_004915,tail fiber assembly protein,pseudo,369,8,7,10.5434629390111,-0.286657733844474,-0.449696365070408,0.851343455112992
EKN05_004950,EKN05_004950,damage-inducible protein DinI,CDS,250,5,3,9.62802145141094,-1.02648906315282,-0.992104207481843,0.746693403613393
EKN05_004965,btsS,two-component regulatory system sensor histidine kinase BtsS,CDS,1687,29,13,8.5960543922987,-0.461879538688122,-0.878355235014434,0.763377709324611
EKN05_004970,yehT,two-component system response regulator BtsR,CDS,721,12,9,5.32798795979626,-1.37129750601041,-2.29737390316254,0.252801228008257
